ID,X1_age,X2_job,X3_marital,X4_salary,X5_default,X6_balance,X7_housing,X8_loan,X9_contact,X13_campaign,X15_previous,X16_toutcome,X17_ioutcome
TR00011365,4_50代,09_退職者,2_既婚,2_中,0_無,3_やや多,0_無,1_有,X_不明,1回,0回,0_無,0_無
TR00011366,2_30代,05_労務職,3_離婚,2_中,0_無,1_やや少,0_無,1_有,X_不明,1回,0回,0_無,0_無
TR00011367,4_50代,09_退職者,2_既婚,1_低,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011368,3_40代,02_管理職,2_既婚,3_高,0_無,4_多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011369,3_40代,05_労務職,1_未婚,1_低,0_無,3_やや多,0_無,1_有,X_不明,1回,0回,0_無,0_無
TR00011370,4_50代,06_サービス職,2_既婚,2_中,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011371,3_40代,06_サービス職,3_離婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011372,4_50代,04_技術職,2_既婚,2_中,0_無,4_多,0_無,1_有,X_不明,1回,0回,0_無,0_無
TR00011373,3_40代,04_技術職,3_離婚,2_中,0_無,2_中,1_有,0_無,X_不明,1回,0回,0_無,0_無
TR00011374,3_40代,06_サービス職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011375,3_40代,03_事務職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011376,4_50代,05_労務職,2_既婚,1_低,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011377,2_30代,02_管理職,3_離婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011378,4_50代,03_事務職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011379,3_40代,05_労務職,2_既婚,1_低,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011380,3_40代,03_事務職,1_未婚,2_中,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011381,4_50代,09_退職者,2_既婚,X_不明,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011382,3_40代,05_労務職,2_既婚,1_低,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011383,2_30代,02_管理職,2_既婚,X_不明,0_無,4_多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011384,3_40代,10_無職,1_未婚,1_低,0_無,4_多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011385,4_50代,01_経営者,3_離婚,2_中,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011386,2_30代,03_事務職,1_未婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011387,4_50代,10_無職,2_既婚,1_低,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011388,3_40代,05_労務職,2_既婚,1_低,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011389,3_40代,05_労務職,1_未婚,1_低,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011390,2_30代,05_労務職,2_既婚,1_低,0_無,0_少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011391,3_40代,10_無職,2_既婚,1_低,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011392,3_40代,05_労務職,3_離婚,2_中,0_無,4_多,0_無,0_無,X_不明,3回以上,0回,0_無,1_有
TR00011393,3_40代,05_労務職,2_既婚,1_低,0_無,2_中,1_有,0_無,X_不明,1回,0回,0_無,0_無
TR00011394,4_50代,03_事務職,1_未婚,2_中,0_無,4_多,0_無,0_無,X_不明,1回,0回,0_無,1_有
TR00011395,4_50代,05_労務職,3_離婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011396,2_30代,10_無職,2_既婚,X_不明,0_無,3_やや多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011397,2_30代,07_自営業,2_既婚,3_高,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011398,4_50代,02_管理職,2_既婚,3_高,0_無,4_多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011399,4_50代,03_事務職,2_既婚,2_中,0_無,4_多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011400,2_30代,05_労務職,2_既婚,1_低,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011401,3_40代,10_無職,3_離婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011402,3_40代,06_サービス職,2_既婚,2_中,0_無,2_中,0_無,1_有,X_不明,2回,0回,0_無,0_無
TR00011403,4_50代,05_労務職,2_既婚,1_低,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011404,4_50代,03_事務職,3_離婚,X_不明,0_無,4_多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011405,4_50代,09_退職者,2_既婚,2_中,1_有,1_やや少,0_無,1_有,X_不明,1回,0回,0_無,0_無
TR00011406,3_40代,03_事務職,3_離婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011407,3_40代,05_労務職,1_未婚,X_不明,0_無,4_多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011408,4_50代,02_管理職,2_既婚,2_中,0_無,4_多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011409,2_30代,02_管理職,1_未婚,3_高,0_無,4_多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011410,3_40代,03_事務職,2_既婚,2_中,0_無,0_少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011411,3_40代,07_自営業,2_既婚,1_低,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011412,3_40代,09_退職者,3_離婚,2_中,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011413,4_50代,05_労務職,2_既婚,2_中,0_無,3_やや多,1_有,1_有,X_不明,1回,0回,0_無,0_無
TR00011414,4_50代,09_退職者,3_離婚,2_中,0_無,3_やや多,0_無,1_有,X_不明,1回,0回,0_無,1_有
TR00011415,4_50代,05_労務職,2_既婚,1_低,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011416,2_30代,09_退職者,1_未婚,X_不明,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011417,4_50代,05_労務職,3_離婚,1_低,0_無,4_多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011418,3_40代,03_事務職,2_既婚,X_不明,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011419,3_40代,05_労務職,3_離婚,1_低,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011420,4_50代,10_無職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011421,2_30代,04_技術職,2_既婚,X_不明,0_無,1_やや少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011422,2_30代,05_労務職,2_既婚,1_低,0_無,4_多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011423,3_40代,05_労務職,3_離婚,2_中,0_無,0_少,0_無,1_有,X_不明,1回,0回,0_無,0_無
TR00011424,4_50代,06_サービス職,2_既婚,2_中,0_無,4_多,0_無,1_有,X_不明,1回,0回,0_無,0_無
TR00011425,3_40代,05_労務職,2_既婚,1_低,0_無,4_多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011426,4_50代,10_無職,1_未婚,1_低,0_無,4_多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011427,3_40代,08_主婦,2_既婚,1_低,0_無,3_やや多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011428,3_40代,03_事務職,2_既婚,2_中,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011429,4_50代,09_退職者,2_既婚,2_中,0_無,4_多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011430,3_40代,05_労務職,2_既婚,1_低,0_無,1_やや少,0_無,1_有,X_不明,1回,0回,0_無,0_無
TR00011431,3_40代,01_経営者,2_既婚,1_低,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011432,3_40代,04_技術職,2_既婚,X_不明,0_無,3_やや多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011433,3_40代,10_無職,2_既婚,2_中,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011434,4_50代,01_経営者,2_既婚,1_低,0_無,4_多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011435,3_40代,05_労務職,2_既婚,2_中,0_無,3_やや多,0_無,1_有,X_不明,1回,0回,0_無,0_無
TR00011436,4_50代,01_経営者,2_既婚,1_低,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011437,4_50代,05_労務職,2_既婚,X_不明,0_無,3_やや多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011438,2_30代,10_無職,2_既婚,1_低,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011439,2_30代,08_主婦,2_既婚,3_高,0_無,0_少,0_無,1_有,X_不明,1回,0回,0_無,0_無
TR00011440,4_50代,06_サービス職,2_既婚,2_中,0_無,4_多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011441,3_40代,04_技術職,2_既婚,3_高,0_無,0_少,0_無,1_有,X_不明,2回,0回,0_無,0_無
TR00011442,3_40代,02_管理職,2_既婚,3_高,0_無,4_多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011443,2_30代,06_サービス職,2_既婚,2_中,0_無,4_多,1_有,1_有,X_不明,1回,0回,0_無,0_無
TR00011444,3_40代,05_労務職,3_離婚,2_中,0_無,4_多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011445,4_50代,07_自営業,2_既婚,3_高,0_無,2_中,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011446,1_20代,04_技術職,2_既婚,2_中,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011447,4_50代,05_労務職,2_既婚,1_低,0_無,4_多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011448,1_20代,05_労務職,2_既婚,2_中,0_無,2_中,0_無,1_有,X_不明,3回以上,0回,0_無,0_無
TR00011449,3_40代,03_事務職,1_未婚,X_不明,0_無,0_少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011450,4_50代,02_管理職,2_既婚,3_高,0_無,4_多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011451,4_50代,04_技術職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,3回以上,0回,0_無,1_有
TR00011452,1_20代,04_技術職,1_未婚,2_中,0_無,0_少,0_無,1_有,X_不明,3回以上,0回,0_無,0_無
TR00011453,3_40代,04_技術職,3_離婚,2_中,0_無,4_多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011454,4_50代,08_主婦,2_既婚,1_低,0_無,4_多,0_無,0_無,X_不明,2回,0回,0_無,1_有
TR00011455,4_50代,01_経営者,2_既婚,3_高,0_無,0_少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011456,4_50代,01_経営者,2_既婚,2_中,0_無,3_やや多,0_無,1_有,X_不明,2回,0回,0_無,0_無
TR00011457,3_40代,02_管理職,2_既婚,3_高,0_無,4_多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011458,2_30代,03_事務職,2_既婚,2_中,0_無,0_少,0_無,1_有,X_不明,2回,0回,0_無,0_無
TR00011459,2_30代,06_サービス職,2_既婚,2_中,0_無,4_多,0_無,0_無,X_不明,1回,0回,0_無,1_有
TR00011460,4_50代,03_事務職,2_既婚,2_中,0_無,4_多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011461,1_20代,03_事務職,1_未婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011462,2_30代,04_技術職,2_既婚,2_中,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011463,2_30代,02_管理職,2_既婚,3_高,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,1_有
TR00011464,4_50代,10_無職,2_既婚,3_高,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011465,1_20代,05_労務職,2_既婚,1_低,0_無,1_やや少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011466,3_40代,06_サービス職,2_既婚,1_低,0_無,4_多,0_無,1_有,X_不明,2回,0回,0_無,0_無
TR00011467,3_40代,XX_不明,2_既婚,X_不明,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011468,4_50代,05_労務職,2_既婚,1_低,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011469,4_50代,05_労務職,2_既婚,1_低,0_無,4_多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011470,3_40代,01_経営者,2_既婚,3_高,1_有,0_少,0_無,0_無,X_不明,3回以上,0回,0_無,1_有
TR00011471,4_50代,09_退職者,2_既婚,1_低,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011472,2_30代,05_労務職,1_未婚,2_中,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011473,4_50代,09_退職者,2_既婚,1_低,0_無,3_やや多,1_有,0_無,X_不明,1回,0回,0_無,0_無
TR00011474,2_30代,04_技術職,1_未婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011475,2_30代,04_技術職,1_未婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011476,3_40代,05_労務職,2_既婚,2_中,0_無,0_少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011477,5_60歳以上,XX_不明,2_既婚,X_不明,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011478,4_50代,02_管理職,2_既婚,X_不明,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011479,4_50代,09_退職者,2_既婚,2_中,0_無,4_多,0_無,1_有,X_不明,2回,0回,0_無,0_無
TR00011480,2_30代,03_事務職,1_未婚,2_中,0_無,0_少,0_無,1_有,X_不明,1回,0回,0_無,0_無
TR00011481,4_50代,08_主婦,2_既婚,1_低,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011482,2_30代,01_経営者,2_既婚,3_高,0_無,4_多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011483,4_50代,03_事務職,2_既婚,2_中,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011484,3_40代,XX_不明,1_未婚,X_不明,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011485,4_50代,05_労務職,2_既婚,1_低,0_無,1_やや少,0_無,1_有,X_不明,2回,0回,0_無,0_無
TR00011486,4_50代,03_事務職,2_既婚,2_中,0_無,4_多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011487,4_50代,09_退職者,2_既婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011488,4_50代,08_主婦,2_既婚,1_低,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011489,3_40代,05_労務職,2_既婚,1_低,0_無,3_やや多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011490,4_50代,09_退職者,2_既婚,1_低,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,1_有
TR00011491,2_30代,03_事務職,2_既婚,2_中,0_無,4_多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011492,3_40代,02_管理職,2_既婚,X_不明,0_無,2_中,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011493,4_50代,04_技術職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011494,2_30代,03_事務職,3_離婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011495,4_50代,04_技術職,2_既婚,2_中,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011496,3_40代,05_労務職,3_離婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011497,2_30代,XX_不明,2_既婚,1_低,0_無,4_多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011498,4_50代,04_技術職,2_既婚,2_中,0_無,4_多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011499,4_50代,05_労務職,3_離婚,1_低,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011500,3_40代,02_管理職,2_既婚,3_高,0_無,4_多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011501,2_30代,05_労務職,1_未婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011502,3_40代,08_主婦,2_既婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011503,3_40代,08_主婦,3_離婚,1_低,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011504,3_40代,06_サービス職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011505,2_30代,03_事務職,2_既婚,2_中,0_無,4_多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011506,2_30代,07_自営業,1_未婚,3_高,0_無,4_多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011507,3_40代,06_サービス職,3_離婚,1_低,0_無,0_少,0_無,1_有,X_不明,2回,0回,0_無,0_無
TR00011508,4_50代,03_事務職,3_離婚,2_中,0_無,1_やや少,0_無,1_有,X_不明,1回,0回,0_無,0_無
TR00011509,2_30代,03_事務職,2_既婚,2_中,0_無,2_中,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011510,2_30代,05_労務職,2_既婚,1_低,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011511,4_50代,10_無職,2_既婚,2_中,0_無,0_少,0_無,1_有,X_不明,2回,0回,0_無,0_無
TR00011512,4_50代,08_主婦,2_既婚,1_低,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011513,3_40代,05_労務職,1_未婚,3_高,0_無,4_多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011514,4_50代,09_退職者,2_既婚,2_中,0_無,4_多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011515,3_40代,05_労務職,2_既婚,X_不明,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011516,3_40代,06_サービス職,3_離婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011517,3_40代,02_管理職,2_既婚,3_高,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011518,2_30代,05_労務職,1_未婚,2_中,0_無,4_多,0_無,1_有,X_不明,1回,0回,0_無,0_無
TR00011519,4_50代,04_技術職,2_既婚,1_低,0_無,1_やや少,0_無,1_有,X_不明,1回,0回,0_無,0_無
TR00011520,2_30代,06_サービス職,2_既婚,2_中,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011521,3_40代,XX_不明,2_既婚,3_高,0_無,4_多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011522,3_40代,07_自営業,2_既婚,1_低,0_無,4_多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011523,4_50代,06_サービス職,2_既婚,2_中,0_無,1_やや少,1_有,0_無,X_不明,2回,0回,0_無,0_無
TR00011524,1_20代,04_技術職,1_未婚,2_中,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011525,1_20代,05_労務職,2_既婚,1_低,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011526,1_20代,03_事務職,1_未婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011527,2_30代,07_自営業,3_離婚,2_中,0_無,4_多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011528,4_50代,02_管理職,3_離婚,2_中,0_無,4_多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011529,1_20代,05_労務職,1_未婚,1_低,0_無,4_多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011530,1_20代,05_労務職,2_既婚,1_低,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011531,1_20代,05_労務職,2_既婚,2_中,0_無,3_やや多,0_無,1_有,X_不明,1回,0回,0_無,0_無
TR00011532,4_50代,09_退職者,3_離婚,1_低,0_無,1_やや少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011533,1_20代,04_技術職,2_既婚,2_中,0_無,4_多,1_有,0_無,X_不明,1回,0回,0_無,0_無
TR00011534,4_50代,09_退職者,3_離婚,3_高,0_無,0_少,0_無,0_無,X_不明,2回,0回,0_無,1_有
TR00011535,4_50代,06_サービス職,2_既婚,2_中,0_無,4_多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011536,3_40代,01_経営者,2_既婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011537,2_30代,02_管理職,2_既婚,2_中,0_無,1_やや少,0_無,1_有,X_不明,2回,0回,0_無,0_無
TR00011538,2_30代,06_サービス職,1_未婚,2_中,0_無,4_多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011539,1_20代,04_技術職,1_未婚,3_高,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011540,1_20代,03_事務職,1_未婚,2_中,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011541,3_40代,01_経営者,2_既婚,2_中,0_無,0_少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011542,2_30代,05_労務職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011543,2_30代,02_管理職,1_未婚,3_高,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011544,3_40代,05_労務職,2_既婚,1_低,0_無,0_少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011545,3_40代,04_技術職,2_既婚,2_中,0_無,0_少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011546,3_40代,03_事務職,2_既婚,2_中,0_無,4_多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011547,3_40代,02_管理職,2_既婚,3_高,0_無,0_少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011548,3_40代,01_経営者,2_既婚,3_高,0_無,4_多,0_無,1_有,X_不明,2回,0回,0_無,0_無
TR00011549,1_20代,04_技術職,1_未婚,2_中,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011550,1_20代,05_労務職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011551,1_20代,05_労務職,2_既婚,2_中,0_無,3_やや多,0_無,1_有,X_不明,2回,0回,0_無,0_無
TR00011552,2_30代,10_無職,2_既婚,2_中,0_無,4_多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011553,2_30代,03_事務職,1_未婚,2_中,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011554,1_20代,03_事務職,1_未婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011555,1_20代,03_事務職,2_既婚,2_中,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011556,4_50代,08_主婦,2_既婚,1_低,0_無,1_やや少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011557,5_60歳以上,XX_不明,2_既婚,3_高,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011558,1_20代,01_経営者,2_既婚,2_中,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00011559,2_30代,07_自営業,2_既婚,1_低,0_無,4_多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00011560,3_40代,05_労務職,2_既婚,1_低,0_無,1_やや少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00011561,3_40代,05_労務職,1_未婚,2_中,0_無,2_中,0_無,0_無,X_不明,3回以上,0回,0_無,1_有
TR00011562,3_40代,04_技術職,2_既婚,3_高,0_無,2_中,0_無,0_無,X_不明,3回以上,0回,0_無,1_有
TR00011563,3_40代,05_労務職,2_既婚,1_低,0_無,1_やや少,0_無,0_無,X_不明,3回以上,0回,0_無,1_有
TR00011564,3_40代,08_主婦,2_既婚,2_中,0_無,3_やや多,0_無,1_有,X_不明,2回,0回,0_無,0_無
